
3.78,2016-04-28 11:42:42.530806
3.78,2016-04-28 11:43:19.140888
3.79,2016-04-28 11:43:36.820326
3.78,2016-04-28 11:43:42.050577
3.78,2016-04-28 11:44:22.020708
3.77,2016-04-28 11:44:36.562574
3.78,2016-04-28 11:45:04.867198
3.77,2016-04-28 11:45:11.982884
3.78,2016-04-28 11:45:31.109204
3.78,2016-04-28 11:45:44.109391
3.78,2016-04-28 11:46:25.229824
3.77,2016-04-28 11:47:34.340890
3.77,2016-04-28 11:48:29.210960
3.78,2016-04-28 11:48:44.782566
3.77,2016-04-28 11:48:51.390399
3.77,2016-04-28 11:49:01.058615
3.78,2016-04-28 11:50:49.536438
3.79,2016-04-28 11:51:25.750765
3.78,2016-04-28 11:52:06.738669
3.77,2016-04-28 11:52:14.920804
3.77,2016-04-28 11:52:58.489603
3.78,2016-04-28 11:53:01.599976
3.77,2016-04-28 11:54:13.468642
3.78,2016-04-28 11:54:20.029353
3.77,2016-04-28 11:54:42.116427
3.78,2016-04-28 11:55:01.320272
3.77,2016-04-28 11:55:06.130235
3.78,2016-04-28 11:55:17.998748
3.77,2016-04-28 11:55:31.290082
3.77,2016-04-28 11:56:29.879174
3.77,2016-04-28 11:57:24.141127
3.78,2016-04-28 11:58:13.339107
3.77,2016-04-28 11:58:17.859275
3.78,2016-04-28 11:58:35.678858
3.77,2016-04-28 11:58:40.768084
3.77,2016-04-28 11:58:45.370505
3.76,2016-04-28 11:58:56.300981
3.77,2016-04-28 11:59:01.218736
3.77,2016-04-28 11:59:06.550639
3.78,2016-04-28 11:59:48.619570
3.77,2016-04-28 12:00:01.241634
3.78,2016-04-28 12:00:12.771805
3.78,2016-04-28 12:01:05.551186
3.77,2016-04-28 12:01:30.281958
3.78,2016-04-28 12:02:01.751247
3.77,2016-04-28 12:02:05.442801
3.76,2016-04-28 12:06:04.092146
3.77,2016-04-28 12:06:13.119997
3.76,2016-04-28 12:06:54.193787
3.76,2016-04-28 12:08:57.093456
3.77,2016-04-28 12:09:00.169750
3.76,2016-04-28 12:09:06.542431
3.76,2016-04-28 12:09:38.731294
3.77,2016-04-28 12:10:38.279721
3.76,2016-04-28 12:11:15.360716
3.76,2016-04-28 12:11:31.292730
3.76,2016-04-28 12:11:37.079860
3.75,2016-04-28 12:11:41.768541
3.75,2016-04-28 12:12:17.281481
3.76,2016-04-28 12:12:20.341724
3.76,2016-04-28 12:12:54.993428
3.75,2016-04-28 12:13:01.860453
3.75,2016-04-28 12:13:13.141429
3.75,2016-04-28 12:13:26.901124
3.76,2016-04-28 12:14:18.750112
3.76,2016-04-28 12:14:51.370009
3.75,2016-04-28 12:18:55.398323
3.75,2016-04-28 12:19:39.910007
3.74,2016-04-28 12:19:49.238725
3.76,2016-04-28 12:20:00.789438
3.75,2016-04-28 12:20:38.405028
3.76,2016-04-28 12:20:59.349571
3.75,2016-04-28 12:21:04.029171
3.76,2016-04-28 12:21:08.657657
3.75,2016-04-28 12:24:53.480922
3.76,2016-04-28 12:26:01.600464
3.76,2016-04-28 12:27:06.328379
3.75,2016-04-28 12:28:32.469736
3.76,2016-04-28 12:28:41.931280
3.75,2016-04-28 12:29:37.247490
3.76,2016-04-28 12:30:14.170592
3.75,2016-04-28 12:31:33.857411
3.74,2016-04-28 12:31:36.921709
3.74,2016-04-28 12:32:53.490267
3.75,2016-04-28 12:33:45.677209
3.74,2016-04-28 12:34:02.460624
3.75,2016-04-28 12:35:11.941636
3.74,2016-04-28 12:35:18.592072
3.75,2016-04-28 12:37:29.121383
3.74,2016-04-28 12:37:54.058672
3.75,2016-04-28 12:38:01.592487
3.75,2016-04-28 12:38:19.788628
3.76,2016-04-28 12:38:30.819402
3.76,2016-04-28 12:39:11.672664
3.77,2016-04-28 12:41:03.949218
3.76,2016-04-28 12:42:20.647883
3.74,2016-04-28 12:44:06.191768
3.73,2016-04-28 12:52:12.457856
3.75,2016-04-28 12:52:38.329679
3.74,2016-04-28 12:52:42.530509
3.74,2016-04-28 12:54:23.021810
3.75,2016-04-28 12:54:38.860540
3.74,2016-04-28 12:55:04.038451
3.75,2016-04-28 12:55:20.988201
3.75,2016-04-28 12:56:28.171529
3.76,2016-04-28 12:57:03.331979
3.76,2016-04-28 12:57:35.199000
3.75,2016-04-28 12:58:20.678749
3.75,2016-04-28 12:59:38.008916
3.76,2016-04-28 12:59:52.448358
3.76,2016-04-28 13:00:15.898612
3.75,2016-04-28 13:00:30.161101
3.76,2016-04-28 13:00:37.966664
3.75,2016-04-28 13:00:48.269433
3.76,2016-04-28 13:01:28.589719
3.75,2016-04-28 13:01:33.761158
3.76,2016-04-28 13:01:40.178958
3.75,2016-04-28 13:02:03.162478
3.76,2016-04-28 13:02:24.349195
3.75,2016-04-28 13:03:05.370415
3.76,2016-04-28 13:03:48.390492
3.75,2016-04-28 13:06:03.736308
3.74,2016-04-28 13:06:09.419133
3.75,2016-04-28 13:06:23.302120
3.74,2016-04-28 13:06:41.069624
3.75,2016-04-28 13:07:13.979076
3.74,2016-04-28 13:07:24.476406
3.75,2016-04-28 13:07:36.613162
3.75,2016-04-28 13:07:39.330470
3.75,2016-04-28 13:09:03.959850
3.74,2016-04-28 13:11:09.029894
3.74,2016-04-28 13:11:49.959855
3.74,2016-04-28 13:13:32.758822
3.75,2016-04-28 13:13:39.238800
3.74,2016-04-28 13:14:07.968829
3.75,2016-04-28 13:14:13.628577
3.75,2016-04-28 13:14:27.896585
3.74,2016-04-28 13:14:41.059571
3.74,2016-04-28 13:14:45.317036
3.75,2016-04-28 13:14:56.536287
3.74,2016-04-28 13:15:26.760740
3.74,2016-04-28 13:15:41.920074
3.74,2016-04-28 13:15:57.330109
3.74,2016-04-28 13:16:02.520086
3.75,2016-04-28 13:16:06.178959
3.74,2016-04-28 13:16:17.756670
3.74,2016-04-28 13:16:24.218055
3.74,2016-04-28 13:16:42.126417
3.75,2016-04-28 13:17:48.758577
3.74,2016-04-28 13:17:57.586376
3.75,2016-04-28 13:18:07.701632
3.74,2016-04-28 13:18:12.518598
3.74,2016-04-28 13:18:43.271493
3.74,2016-04-28 13:18:57.288810
3.74,2016-04-28 13:19:01.471098
3.75,2016-04-28 13:19:07.911399
3.74,2016-04-28 13:19:19.720233
3.75,2016-04-28 13:20:12.729660
3.74,2016-04-28 13:20:58.581826
3.75,2016-04-28 13:21:06.699649
3.74,2016-04-28 13:21:42.767973
3.74,2016-04-28 13:22:11.549567
3.75,2016-04-28 13:22:43.530795
3.74,2016-04-28 13:23:01.838690
3.75,2016-04-28 13:23:10.381708
3.74,2016-04-28 13:23:26.698709
3.74,2016-04-28 13:23:37.107259
3.75,2016-04-28 13:23:43.570659
3.74,2016-04-28 13:23:55.529400
3.75,2016-04-28 13:23:59.230356
3.74,2016-04-28 13:24:24.578675
3.75,2016-04-28 13:24:28.350821
3.74,2016-04-28 13:24:44.350930
3.74,2016-04-28 13:25:22.636152
3.74,2016-04-28 13:25:40.588550
3.75,2016-04-28 13:25:43.900953
3.75,2016-04-28 13:25:51.130446
3.74,2016-04-28 13:25:56.552040
3.74,2016-04-28 13:26:11.119280
3.75,2016-04-28 13:26:15.587831
3.74,2016-04-28 13:26:26.458651
3.74,2016-04-28 13:26:42.859863
3.75,2016-04-28 13:26:57.908982
3.75,2016-04-28 13:27:05.870010
3.75,2016-04-28 13:27:58.776636
3.74,2016-04-28 13:28:19.857963
3.74,2016-04-28 13:28:25.511188
3.75,2016-04-28 13:28:28.378391
3.74,2016-04-28 13:28:56.198923
3.74,2016-04-28 13:29:40.400573
3.75,2016-04-28 13:29:43.458301
3.74,2016-04-28 13:29:56.099363
3.75,2016-04-28 13:30:00.170836
3.74,2016-04-28 13:30:03.408542
3.75,2016-04-28 13:30:07.739725
3.74,2016-04-28 13:30:11.630174
3.74,2016-04-28 13:30:25.510628
3.74,2016-04-28 13:30:41.908858
3.74,2016-04-28 13:30:46.678716
3.74,2016-04-28 13:30:57.148952
3.75,2016-04-28 13:31:07.249237
3.74,2016-04-28 13:31:15.618275
3.74,2016-04-28 13:31:49.686167
3.75,2016-04-28 13:32:05.076571
3.74,2016-04-28 13:32:16.409610
3.75,2016-04-28 13:32:21.038047
3.74,2016-04-28 13:32:36.278140
3.74,2016-04-28 13:33:03.399822
3.75,2016-04-28 13:33:07.548488
3.74,2016-04-28 13:33:45.959623
3.75,2016-04-28 13:33:51.889043
3.74,2016-04-28 13:33:59.560230
3.75,2016-04-28 13:34:02.542254
3.74,2016-04-28 13:34:17.730687
3.75,2016-04-28 13:34:21.711890
3.75,2016-04-28 13:34:46.645583
3.74,2016-04-28 13:35:43.478903
3.74,2016-04-28 13:36:12.059967
3.74,2016-04-28 13:36:42.001763
3.75,2016-04-28 13:37:08.367803
3.74,2016-04-28 13:37:56.597903
3.75,2016-04-28 13:38:08.340011
3.75,2016-04-28 13:38:15.029528
3.74,2016-04-28 13:38:27.158767
3.75,2016-04-28 13:38:59.138542
3.75,2016-04-28 13:39:04.319511
3.74,2016-04-28 13:39:46.948965
3.74,2016-04-28 13:40:04.639175
3.74,2016-04-28 13:40:35.419701
3.74,2016-04-28 13:41:25.290347
3.74,2016-04-28 13:41:41.167169
3.75,2016-04-28 13:41:50.708916
3.74,2016-04-28 13:41:56.789302
3.75,2016-04-28 13:42:05.138817
3.75,2016-04-28 13:42:15.219018
3.74,2016-04-28 13:43:12.018127
3.74,2016-04-28 13:43:41.348238
3.75,2016-04-28 13:44:12.268065
3.74,2016-04-28 13:44:25.788010
3.74,2016-04-28 13:44:42.509616
3.74,2016-04-28 13:44:49.640329
3.75,2016-04-28 13:45:16.186421
3.74,2016-04-28 13:46:25.287320
3.75,2016-04-28 13:46:45.278260
3.74,2016-04-28 13:46:59.488065
3.74,2016-04-28 13:47:07.638026
3.75,2016-04-28 13:47:19.466892
3.74,2016-04-28 13:47:28.669185
3.76,2016-04-28 13:47:48.500140
3.75,2016-04-28 13:48:49.540293
3.76,2016-04-28 13:48:55.878857
3.75,2016-04-28 13:49:44.788271
3.77,2016-04-28 13:52:31.658789
3.76,2016-04-28 13:54:11.597767
3.77,2016-04-28 13:54:56.996310
3.76,2016-04-28 13:55:18.178392
3.78,2016-04-28 13:55:51.550899
3.77,2016-04-28 13:55:57.228177
3.77,2016-04-28 13:57:50.516188
3.78,2016-04-28 13:57:54.908031
3.76,2016-04-28 13:58:40.888590
3.76,2016-04-28 13:59:24.789966
3.76,2016-04-28 14:01:21.108078
3.75,2016-04-28 14:01:41.148611
3.76,2016-04-28 14:01:50.725954
3.75,2016-04-28 14:02:01.599236
3.75,2016-04-28 14:02:09.407772
3.76,2016-04-28 14:02:42.919155
3.76,2016-04-28 14:03:33.557730
3.75,2016-04-28 14:04:02.189060
3.75,2016-04-28 14:04:16.597357
3.76,2016-04-28 14:05:28.727489
3.75,2016-04-28 14:06:13.237049
3.76,2016-04-28 14:06:30.007818
3.75,2016-04-28 14:07:39.925954
3.75,2016-04-28 14:08:16.196774
3.76,2016-04-28 14:08:38.396105
3.75,2016-04-28 14:10:10.387292
3.76,2016-04-28 14:10:15.187240
3.75,2016-04-28 14:12:02.539463
3.76,2016-04-28 14:12:11.827503
3.75,2016-04-28 14:13:25.359267
3.76,2016-04-28 14:13:28.821083
3.76,2016-04-28 14:14:45.446300
3.77,2016-04-28 14:16:13.150343
3.78,2016-04-28 14:16:55.039329
3.76,2016-04-28 14:18:27.437427
3.77,2016-04-28 14:19:09.259218
3.77,2016-04-28 14:20:02.359948
3.77,2016-04-28 14:20:52.637521
3.78,2016-04-28 14:21:25.507711
3.76,2016-04-28 14:21:38.166351
3.77,2016-04-28 14:21:41.967102
3.76,2016-04-28 14:22:31.155870
3.77,2016-04-28 14:22:47.887001
3.77,2016-04-28 14:22:52.079315
3.76,2016-04-28 14:22:57.358067
3.76,2016-04-28 14:24:32.347744
3.77,2016-04-28 14:24:48.208535
3.76,2016-04-28 14:25:27.909014
3.76,2016-04-28 14:26:12.145766
3.77,2016-04-28 14:26:17.077537
3.77,2016-04-28 14:26:23.905932
3.77,2016-04-28 14:26:27.528670
3.76,2016-04-28 14:27:20.787296
3.77,2016-04-28 14:27:26.390408
3.76,2016-04-28 14:27:29.629641
3.77,2016-04-28 14:28:08.658418
3.76,2016-04-28 14:28:34.709255
3.77,2016-04-28 14:28:43.599219
3.76,2016-04-28 14:29:05.555935
3.76,2016-04-28 14:29:10.387484
3.77,2016-04-28 14:29:18.447743
3.76,2016-04-28 14:29:37.090522
3.77,2016-04-28 14:30:01.377492
3.76,2016-04-28 14:31:17.807643
3.77,2016-04-28 14:31:22.447151
3.76,2016-04-28 14:31:55.418163
3.77,2016-04-28 14:32:05.886367
3.76,2016-04-28 14:32:39.277907
3.77,2016-04-28 14:32:54.214651
3.76,2016-04-28 14:33:02.478919
3.77,2016-04-28 14:33:38.624524
3.76,2016-04-28 14:35:03.815311
3.76,2016-04-28 14:37:30.417898
3.77,2016-04-28 14:37:48.768907
3.77,2016-04-28 14:38:06.330266
3.76,2016-04-28 14:38:52.398013
3.77,2016-04-28 14:39:23.358554
3.76,2016-04-28 14:40:04.114973
3.62,2016-04-28 15:27:39.720748
3.63,2016-04-28 15:27:55.340894
3.64,2016-04-28 15:28:12.750847
3.64,2016-04-28 15:28:18.592582
3.64,2016-04-28 15:30:16.118316
3.63,2016-04-28 15:30:19.350520
3.64,2016-04-28 15:30:24.850862
3.64,2016-04-28 15:30:30.531711
3.65,2016-04-28 15:30:43.020920
3.66,2016-04-28 15:31:00.511099
3.66,2016-04-28 15:31:05.843541
3.65,2016-04-28 15:31:11.370997
3.66,2016-04-28 15:31:16.282234
3.66,2016-04-28 15:32:16.242065
3.71,2016-05-02 13:57:05.824159
3.72,2016-05-02 13:57:09.818374
3.71,2016-05-02 13:57:23.465467
3.72,2016-05-02 13:57:31.337061
3.71,2016-05-02 13:58:06.490325
3.71,2016-05-02 13:58:24.569637
3.72,2016-05-02 13:58:39.300130
3.71,2016-05-02 13:59:09.228819
3.72,2016-05-02 13:59:18.421454
3.71,2016-05-02 13:59:33.421116
3.72,2016-05-02 13:59:38.980014
3.71,2016-05-02 13:59:44.489783
3.72,2016-05-02 14:00:14.249485
3.71,2016-05-02 14:00:24.157017
3.72,2016-05-02 14:00:33.191215
3.71,2016-05-02 14:00:37.483217
3.72,2016-05-02 14:00:49.227165
3.72,2016-05-02 14:00:55.930121
3.71,2016-05-02 14:01:02.536318
3.70,2016-05-02 14:01:08.526374
3.70,2016-05-02 14:01:29.480967
3.72,2016-05-02 14:01:54.586476
3.71,2016-05-02 14:02:04.112947
3.71,2016-05-02 14:02:58.836872
3.71,2016-05-02 14:03:33.195353
3.71,2016-05-02 14:04:53.067637
3.72,2016-05-02 14:05:21.407111
3.71,2016-05-02 14:05:36.240450
3.72,2016-05-02 14:05:47.722272
3.71,2016-05-02 14:06:19.349316
3.72,2016-05-02 14:06:38.679595
3.71,2016-05-02 14:07:22.199102
3.72,2016-05-02 14:07:53.364866
3.71,2016-05-02 14:08:01.854830
3.72,2016-05-02 14:08:14.290152
3.71,2016-05-02 14:08:20.121295
3.72,2016-05-02 14:09:06.115251
3.71,2016-05-02 14:09:15.663832
3.72,2016-05-02 14:09:20.004973
3.71,2016-05-02 14:09:25.357826
3.71,2016-05-02 14:10:42.970506
3.72,2016-05-02 14:10:56.989049
3.71,2016-05-02 14:11:53.180982
3.72,2016-05-02 14:12:24.589566
3.71,2016-05-02 14:13:08.501107
3.72,2016-05-02 14:13:20.440175
3.71,2016-05-02 14:13:37.636218
3.72,2016-05-02 14:13:54.595144
3.73,2016-05-02 14:14:21.377373
3.72,2016-05-02 14:14:41.753928
3.72,2016-05-02 14:14:57.353710
3.73,2016-05-02 14:15:00.370305
3.72,2016-05-02 14:15:25.635938
3.73,2016-05-02 14:15:34.188842
3.72,2016-05-02 14:15:48.589397
3.72,2016-05-02 14:16:02.236935
3.72,2016-05-02 14:16:57.772079
3.73,2016-05-02 14:17:13.507221
3.72,2016-05-02 14:18:06.037308
3.73,2016-05-02 14:18:47.423101
3.73,2016-05-02 14:19:02.546596
3.72,2016-05-02 14:19:05.266395
3.73,2016-05-02 14:19:08.600337
3.72,2016-05-02 14:19:11.936281
3.73,2016-05-02 14:19:20.113683
3.72,2016-05-02 14:20:17.438106
3.72,2016-05-02 14:21:12.227873
3.72,2016-05-02 14:21:15.530223
3.73,2016-05-02 14:22:19.975207
3.72,2016-05-02 14:22:36.718029
3.72,2016-05-02 14:22:48.769807
3.73,2016-05-02 14:23:14.160777
3.72,2016-05-02 14:23:59.321149
3.72,2016-05-02 14:25:13.334326
3.72,2016-05-02 14:26:08.973228
3.72,2016-05-02 14:26:30.599613
3.73,2016-05-02 14:26:43.932308
3.72,2016-05-02 14:27:04.843280
3.73,2016-05-02 14:27:18.084221
3.72,2016-05-02 14:27:45.133617
3.72,2016-05-02 14:28:29.700943
3.73,2016-05-02 14:29:23.438400
3.73,2016-05-02 14:29:48.341783
3.72,2016-05-02 14:30:01.371751
3.72,2016-05-02 14:30:41.565733
3.73,2016-05-02 14:32:18.209344
3.72,2016-05-02 14:32:58.450937
3.73,2016-05-02 14:33:16.308805
3.72,2016-05-02 14:33:34.536110
3.72,2016-05-02 14:34:00.031374
3.72,2016-05-02 14:34:38.080768
3.73,2016-05-02 14:34:46.509864
3.73,2016-05-02 14:35:13.968392
3.72,2016-05-02 14:35:52.097406
3.72,2016-05-02 14:36:09.202346
3.73,2016-05-02 14:36:15.741413
3.72,2016-05-02 14:36:34.930321
3.73,2016-05-02 14:36:47.505014
3.73,2016-05-02 14:38:27.502440
3.74,2016-05-02 14:38:43.227045
3.73,2016-05-02 14:38:46.341395
3.73,2016-05-02 14:38:56.154672
3.73,2016-05-02 14:39:08.481683
3.74,2016-05-02 14:39:11.188953
3.73,2016-05-02 14:39:33.923313
3.74,2016-05-02 14:40:02.599059
3.74,2016-05-02 14:40:23.352113
3.73,2016-05-02 14:40:56.960636
3.74,2016-05-02 14:41:00.089532
3.73,2016-05-02 14:41:04.513901
3.74,2016-05-02 14:41:12.196514
3.73,2016-05-02 14:41:56.902242
3.73,2016-05-02 14:42:52.258843
3.73,2016-05-02 14:43:01.693614
3.74,2016-05-02 14:43:26.411312
3.73,2016-05-02 14:43:36.353440
3.74,2016-05-02 14:43:43.325620
3.73,2016-05-02 14:43:51.524076
3.74,2016-05-02 14:44:28.567731
3.73,2016-05-02 14:44:51.036390
3.74,2016-05-02 14:45:20.490978
3.73,2016-05-02 14:46:44.542845
3.74,2016-05-02 14:46:55.574902
3.74,2016-05-02 14:46:59.948624
3.74,2016-05-02 14:47:37.865116
3.74,2016-05-02 14:47:53.480932
3.73,2016-05-02 14:48:04.636836
3.74,2016-05-02 14:48:15.359673
3.73,2016-05-02 14:48:30.552080
3.74,2016-05-02 14:49:25.695170
3.73,2016-05-02 14:49:42.020378
3.74,2016-05-02 14:50:08.097162
3.73,2016-05-02 14:50:10.931265
3.74,2016-05-02 14:50:14.565520
3.73,2016-05-02 14:50:33.691716
3.74,2016-05-02 14:50:39.231565
3.74,2016-05-02 14:50:59.574518
3.74,2016-05-02 14:51:41.046506
3.73,2016-05-02 14:51:44.090176
3.74,2016-05-02 14:51:47.316830
3.73,2016-05-02 14:52:03.287089
3.73,2016-05-02 14:53:00.475621
3.74,2016-05-02 14:53:11.188314
3.73,2016-05-02 14:53:25.620455
3.74,2016-05-02 14:53:58.639314
3.73,2016-05-02 14:54:14.072123
3.74,2016-05-02 14:54:38.756701
3.73,2016-05-02 14:54:41.396790
3.72,2016-05-02 14:54:58.160156
3.74,2016-05-02 14:55:21.243943
3.74,2016-05-02 14:55:41.128173
3.73,2016-05-02 14:55:46.902651
3.74,2016-05-02 14:56:23.430298
3.73,2016-05-02 14:56:36.651197
3.73,2016-05-02 14:57:58.960963
3.73,2016-05-02 14:58:08.187179
3.73,2016-05-02 14:59:25.181740
3.74,2016-05-02 14:59:45.171245
3.74,2016-05-02 15:00:32.834803
3.74,2016-05-02 15:00:45.884242
3.73,2016-05-02 15:02:27.678662
3.74,2016-05-02 15:02:37.791238
3.74,2016-05-02 15:03:02.097285
3.73,2016-05-02 15:03:29.441480
3.74,2016-05-02 15:03:41.922896
3.73,2016-05-02 15:03:52.891768
3.74,2016-05-02 15:03:58.464208
3.74,2016-05-02 15:04:17.926319
3.74,2016-05-02 15:04:25.491591
3.73,2016-05-02 15:05:02.034737
3.73,2016-05-02 15:05:31.975157
3.74,2016-05-02 15:05:41.204558
3.73,2016-05-02 15:05:49.716534
3.74,2016-05-02 15:05:54.065770
3.73,2016-05-02 15:06:09.294879
3.74,2016-05-02 15:06:14.015602
3.73,2016-05-02 15:06:44.774223
3.74,2016-05-02 15:06:50.514215
3.73,2016-05-02 15:07:13.735484
3.74,2016-05-02 15:07:30.364863
3.73,2016-05-02 15:07:56.549890
3.74,2016-05-02 15:07:59.347394
3.74,2016-05-02 15:08:14.285392
3.73,2016-05-02 15:08:34.748127
3.73,2016-05-02 15:08:54.067792
3.73,2016-05-02 15:09:04.166569
3.74,2016-05-02 15:09:43.676233
3.74,2016-05-02 15:10:02.040964
3.74,2016-05-02 15:10:08.138804
3.73,2016-05-02 15:10:10.803955
3.73,2016-05-02 15:11:10.933895
3.73,2016-05-02 15:11:45.774141
3.74,2016-05-02 15:12:03.968986
3.73,2016-05-02 15:12:08.810052
3.73,2016-05-02 15:12:14.361059
3.73,2016-05-02 15:12:32.415143
3.74,2016-05-02 15:12:38.535049
3.74,2016-05-02 15:12:42.178832
3.73,2016-05-02 15:13:02.744906
3.74,2016-05-02 15:13:06.857932
3.74,2016-05-02 15:13:26.179759
3.73,2016-05-02 15:13:29.622496
3.73,2016-05-02 15:13:47.122397
3.74,2016-05-02 15:13:51.400371
3.73,2016-05-02 15:13:55.140899
3.73,2016-05-02 15:14:16.930866
3.73,2016-05-02 15:14:29.208754
3.73,2016-05-02 15:14:47.841149
3.74,2016-05-02 15:15:05.954675
3.73,2016-05-02 15:15:12.030467
3.74,2016-05-02 15:15:26.636609
3.74,2016-05-02 15:15:40.669720
3.73,2016-05-02 15:15:47.843483
3.74,2016-05-02 15:16:03.395703
3.74,2016-05-02 15:17:01.498379
3.73,2016-05-02 15:17:19.588827
3.73,2016-05-02 15:18:05.316339
3.74,2016-05-02 15:18:20.219252
3.73,2016-05-02 15:18:36.983646
3.74,2016-05-02 15:18:41.378929
3.73,2016-05-02 15:19:20.030921
3.74,2016-05-02 15:19:23.690237
3.73,2016-05-02 15:19:34.743832
3.74,2016-05-02 15:19:41.306413
3.73,2016-05-02 15:19:50.161635
3.74,2016-05-02 15:20:01.050821
3.74,2016-05-02 15:20:40.390187
3.74,2016-05-02 15:20:45.656312
3.73,2016-05-02 15:20:53.973615
3.73,2016-05-02 15:21:09.483009
3.74,2016-05-02 15:21:30.502325
3.73,2016-05-02 15:21:33.251700
3.74,2016-05-02 15:21:41.279212
3.73,2016-05-02 15:22:02.142083
3.74,2016-05-02 15:22:46.075723
3.73,2016-05-02 15:22:49.399653
3.73,2016-05-02 15:22:58.419815
3.74,2016-05-02 15:23:02.637120
3.74,2016-05-02 15:23:15.450433
3.74,2016-05-02 15:23:31.463807
3.74,2016-05-02 15:23:49.483036
3.73,2016-05-02 15:24:02.275298
3.73,2016-05-02 15:24:47.256179
3.74,2016-05-02 15:24:51.432381
3.74,2016-05-02 15:25:05.467957
3.73,2016-05-02 15:25:13.204683
3.73,2016-05-02 15:25:20.354336
3.73,2016-05-02 15:25:41.999767
3.74,2016-05-02 15:25:46.374502
3.73,2016-05-02 15:25:49.691915
3.74,2016-05-02 15:25:56.627506
3.73,2016-05-02 15:26:05.068117
3.74,2016-05-02 15:26:29.587786
3.74,2016-05-02 15:26:55.164283
3.73,2016-05-02 15:27:01.233549
3.74,2016-05-02 15:27:15.151853
3.73,2016-05-02 15:27:22.589290
3.74,2016-05-02 15:27:28.552292
3.73,2016-05-02 15:27:31.396424
3.74,2016-05-02 15:27:41.880515
3.74,2016-05-02 15:27:48.688766
3.74,2016-05-02 15:27:52.554128
3.73,2016-05-02 15:28:05.122792
3.73,2016-05-02 15:28:10.927853
3.73,2016-05-02 15:28:15.842529
3.74,2016-05-02 15:28:42.099860
3.73,2016-05-02 15:29:06.914295
3.73,2016-05-02 15:29:31.166943
3.74,2016-05-02 15:29:40.697483
3.74,2016-05-02 15:29:49.818936
3.74,2016-05-02 15:30:32.670614
3.73,2016-05-02 15:30:39.420702
3.74,2016-05-02 15:30:43.367297
3.73,2016-05-02 15:30:52.347358
3.74,2016-05-02 15:31:04.834289
3.73,2016-05-02 15:31:10.675951
3.74,2016-05-02 15:31:15.997210
3.73,2016-05-02 15:31:21.526526
3.74,2016-05-02 15:31:28.547333
3.73,2016-05-02 15:31:32.026157
3.74,2016-05-02 15:31:55.149563
3.73,2016-05-02 15:32:00.994727
3.74,2016-05-02 15:32:06.434301
3.73,2016-05-02 15:32:11.309865
3.73,2016-05-02 15:32:25.453235
3.74,2016-05-02 15:32:32.934783
3.73,2016-05-02 15:32:38.903270
3.74,2016-05-02 15:32:41.803551
3.73,2016-05-02 15:32:46.008324
3.73,2016-05-02 15:32:54.456957
3.73,2016-05-02 15:33:01.687821
3.73,2016-05-02 15:33:30.940624
3.74,2016-05-02 15:33:37.089103
3.73,2016-05-02 15:33:45.900207
3.73,2016-05-02 15:34:02.406400
3.74,2016-05-02 15:35:56.928359
3.73,2016-05-02 15:36:03.461359
3.74,2016-05-02 15:36:09.954758
3.73,2016-05-02 15:36:18.740787
3.74,2016-05-02 15:36:21.691208
3.74,2016-05-02 15:36:37.317546
3.73,2016-05-02 15:37:04.229580
3.74,2016-05-02 15:37:10.749549
3.73,2016-05-02 15:37:43.046993
